id,LibraryLayout,Platform,Run,asm_stats_contig_n50,asm_stats_length_bp,asm_stats_n_contig,attribute_package,bioproject_acc,bioproject_title,bioproject_center,biosample_acc,clustered,collected_by,collection_date,epi_type,geo_loc_name,isolation_source,kmer_group,kmer_group_acc,major_contributor,new,sample_name,scientific_name,sort_order,taxid,species_taxid,sra_center,sra_release_date,strain,target_acc,target_creation_date,taxgroup_name,taxgroup_name_short,number_drugs_resistant,number_drugs_intermediate,number_drugs_susceptible,number_drugs_tested,number_amr_genes,AMR_genotypes,property,status,_version_,asm_acc,asm_display_name,asm_level,assembly_method,complete_fl,fullasm_id,host,serotype,wgs_acc_prefix,wgs_master_acc,host_disease,lat_lon,serovar,HHS_region,AST_phenotypes,PFGE_PrimaryEnzyme_pattern,PFGE_SecondaryEnzyme_pattern,isolate_name_alias,erd_group,erd_group_acc,mindiff,minsame,parent_group,cluster_size,tree_node_ids
PDG000000004.826_PDT000025425.1,,,,138892,5123375,118,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN02353005,1,CDC,,clinical,USA,,PDG000000004.826,PDG000000004,1,0,2010C-4874,Escherichia coli O165:H25 str. 2010C-4874,1,1446700,562,,,2010C-4874,PDT000025425.1,2014-04-09T14:47:20Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,GCA_000617585.1,Ec2010C-4874,Contig,wgs assembler v. 7.0.Dec-2012,1,997178,,,JHMM,JHMM00000000.1,,,O165:H25,,,,,,PDS000006213.1,PDS000006213,,21,PDS000006213.1,2,1
PDG000000004.826_PDT000025339.2,,,,97758,5286436,310,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN02353134,1,CDC,,clinical,USA,,PDG000000004.826,PDG000000004,1,0,F8704-2,Escherichia coli O39:NM str. F8704-2,1,1446739,562,,,F8704-2,PDT000025339.2,2015-10-29T21:22:30Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,3,"blaEC, blaTEM-1, tet(B)",has AMR genotypes,current,1.58369E+18,GCA_000618905.2,EcF8704-2,Scaffold,CLC Genomics Workbench v. 6.5.Jan-2013,1,2553348,,,JHHJ,JHHJ00000000.1,,,O39:NM,,,,,,PDS000006209.1,PDS000006209,,10,PDS000006209.1,2,2
PDG000000004.826_PDT000025405.1,,,,127195,5183010,87,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN02353030,1,CDC,,clinical,USA,,PDG000000004.826,PDG000000004,1,0,2011C-3602,Escherichia coli O156:H25 str. 2011C-3602,1,1446605,562,,,2011C-3602,PDT000025405.1,2014-04-09T14:45:27Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,GCA_000616285.1,Ec2011C-3602,Contig,wgs assembler v. 7.0.Dec-2012,1,996778,,,JHLP,JHLP00000000.1,,,O156:H25,,,,,,PDS000006211.1,PDS000006211,,15,PDS000006211.1,2,2
PDG000000004.826_PDT000025304.2,,,,126778,4923809,146,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN02353082,1,CDC,,clinical,USA,,PDG000000004.826,PDG000000004,1,0,F9792,Escherichia coli O169:H41 str. F9792,1,1446702,562,,,F9792,PDT000025304.2,2015-10-29T21:21:25Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,3,"aadA1, blaEC, tet(B)",has AMR genotypes,current,1.58369E+18,GCA_000618205.2,EcF9792,Scaffold,CLC Genomics Workbench v. 6.5.Jan-2013,1,2553188,,,JHJJ,JHJJ00000000.1,,,O169:H41,,,,,,PDS000006210.2,PDS000006210,,2,PDS000006210.2,2,2
PDG000000004.826_PDT000009724.3,,,,79309,5518143,628,Generic,PRJNA65769,Escherichia coli FRIK1990 genome sequencing project,Institute for Genome Sciences,SAMN02435934,1,,1991,environmental/other,USA,,PDG000000004.826,PDG000000004,0,0,AKLA,Escherichia coli FRIK1990,1,1005478,562,,,FRIK1990,PDT000009724.3,2015-10-20T14:35:05Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,7,"aph(3'')-Ib, aph(3')-Ia, aph(6)-Id, blaEC, blaTEM-1, sul2, tet(B)",has AMR genotypes,current,1.58369E+18,GCA_000267965.2,ASM26796v2,Scaffold,Velvet v. 1.1.04,1,2494478,Bos taurus,O157:H7,AKLA,AKLA00000000.1,,,,,,,,,PDS000006287.1,PDS000006287,,19,PDS000006287.1,2,1
PDG000000004.826_PDT000025440.2,,,,100586,5367583,373,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN02352960,1,CDC,,clinical,USA,,PDG000000004.826,PDG000000004,1,0,2010C-3051,Escherichia coli O26:H11 str. 2010C-3051,1,1446718,562,,,2010C-3051,PDT000025440.2,2015-10-29T21:27:47Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,GCA_000622675.2,Ec2010C-3051,Scaffold,CLC Genomics Workbench v. 6.5.Jan-2013,1,2554028,,,JHGA,JHGA00000000.1,,,O26:H11,,,,,,PDS000006258.1,PDS000006258,,20,PDS000006258.1,2,2
PDG000000004.826_PDT000025393.1,,,,115614,5398184,113,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN02352962,1,CDC,,clinical,USA,,PDG000000004.826,PDG000000004,1,0,2010C-3214,Escherichia coli O103:H11 str. 2010C-3214,1,1446502,562,,,2010C-3214,PDT000025393.1,2014-04-09T14:44:23Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,GCA_000615055.1,Ec2010C-3214,Contig,wgs assembler v. 7.0.Dec-2012,1,996538,,,JHFY,JHFY00000000.1,,,O103:H11,,,,,,PDS000006260.1,PDS000006260,,29,PDS000006260.1,2,1
PDG000000004.826_PDT000025438.2,,,,91970,5372578,396,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN02352952,1,CDC,,clinical,USA,,PDG000000004.826,PDG000000004,1,0,2009C-4826,Escherichia coli O26:H11 str. 2009C-4826,1,1446717,562,,,2009C-4826,PDT000025438.2,2015-10-29T21:27:14Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,GCA_000622635.2,Ec2009C-4826,Scaffold,CLC Genomics Workbench v. 6.5.Jan-2013,1,2553988,,,JHGI,JHGI00000000.1,,,O26:H11,,,,,,PDS000006257.1,PDS000006257,,25,PDS000006257.1,2,2
PDG000000004.826_PDT000025437.2,,,,92146,5378568,419,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN02352950,1,CDC,,clinical,USA,,PDG000000004.826,PDG000000004,1,0,2009C-4760,Escherichia coli O26:H11 str. 2009C-4760,1,1446716,562,,,2009C-4760,PDT000025437.2,2015-10-29T21:27:00Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,GCA_000622615.2,Ec2009C-4760,Scaffold,CLC Genomics Workbench v. 6.5.Jan-2013,1,2553968,,,JHGK,JHGK00000000.1,,,O26:H11,,,,,,PDS000006256.1,PDS000006256,,27,PDS000006256.1,2,2
PDG000000004.826_PDT000065190.1,PAIRED,ILLUMINA,SRR2037375,120775,5325041,183,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03492165,1,CDC,2015-03,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000510,Escherichia coli,1,562,562,EDLB-CDC,2015-05-22T18:02:17Z,PNUSAE000510,PDT000065190.1,2015-05-22T18:17:24Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,Pending:Undetermined,5,,,,,PDS000006259.1,PDS000006259,,47,PDS000006259.1,2,2
PDG000000004.826_PDT000051930.2,PAIRED,ILLUMINA,SRR1922550,124579,5815056,201,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03294836,1,CDC,2014-12,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000191,Escherichia coli,1,562,562,EDLB-CDC,2015-03-20T20:17:29Z,PNUSAE000191,PDT000051930.2,2015-03-24T12:09:02Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,4,"aph(3'')-Ib, aph(6)-Id, blaEC, sul2",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,Isolate to CDC:Isolate to CDC,5,,,,,PDS000006464.1,PDS000006464,,33,PDS000006464.1,2,2
PDG000000004.826_PDT000040694.1,PAIRED,ILLUMINA,SRR1609713,181816,5411278,213,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03098232,1,CDC,,clinical,USA,,PDG000000004.826,PDG000000004,1,0,Aug-81,Escherichia coli,1,562,562,EDLB-CDC,2014-10-11T16:33:10Z,Aug-81,PDT000040694.1,2014-10-14T23:06:19Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,PDS000006476.1,PDS000006476,,48,PDS000006476.1,2,1
PDG000000004.826_PDT000051839.1,PAIRED,ILLUMINA,SRR1917515,136104,5452071,222,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03418668,1,CDC,2014-07,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000384,Escherichia coli,1,562,562,EDLB-CDC,2015-03-18T15:42:21Z,PNUSAE000384,PDT000051839.1,2015-03-18T16:10:39Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O26:H11,10,,,,,PDS000006477.1,PDS000006477,,42,PDS000006477.1,2,1
PDG000000004.826_PDT000063251.1,PAIRED,ILLUMINA,SRR1999800,107511,4886613,108,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03569448,1,,2011-08,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,,Escherichia coli,1,562,562,EDLB-CDC,2015-04-30T19:21:13Z,2011C-3911,PDT000063251.1,2015-04-30T20:15:27Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O79:H7,5,,,,,PDS000006580.1,PDS000006580,,2,PDS000006580.1,2,2
PDG000000004.826_PDT000069884.1,PAIRED,ILLUMINA,SRR2102924,141104,5455135,148,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03850826,1,CDC,,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000949,Escherichia coli,1,562,562,EDLB-CDC,2015-07-15T07:37:15Z,PNUSAE000949,PDT000069884.1,2015-07-15T08:14:51Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,7,"aph(3'')-Ib, aph(6)-Id, blaEC, blaTEM-1, catA1, sul2, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O103:H2,3,,,,,PDS000006584.1,PDS000006584,,47,PDS000006584.1,2,2
PDG000000004.826_PDT000082104.1,PAIRED,ILLUMINA,SRR2177997,42453,5476998,431,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN04001747,1,,,clinical,USA,,PDG000000004.826,PDG000000004,1,0,PNUSAE001263,Escherichia coli,1,562,562,EDLB-CDC,2015-08-21T04:00:00Z,PNUSAE001263,PDT000082104.1,2015-08-25T07:10:34Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,5,"aph(3'')-Ib, aph(6)-Id, blaEC, sul2, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,PDS000006582.1,PDS000006582,,32,PDS000006582.1,2,2
PDG000000004.826_PDT000081888.1,PAIRED,ILLUMINA,SRR2177958,1298595,5526828,57,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03981627,1,CDC,2015-06,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE001198,Escherichia coli,1,562,562,EDLB-CDC,2015-08-21T04:00:00Z,PNUSAE001198,PDT000081888.1,2015-08-21T20:10:10Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,Pending:Undetermined,5,,,,,PDS000006722.1,PDS000006722,,46,PDS000006722.1,2,1
PDG000000004.826_PDT000014098.3,,,,105356,5367837,124,Generic,PRJNA194035,Escherichia coli HM69 Genome sequencing and assembly,Institute for Genome Sciences,SAMN02436020,1,,2012,clinical,USA: MI,urine,PDG000000004.826,PDG000000004,0,0,APNV,Escherichia coli HM69,1,1308984,562,,,HM69,PDT000014098.3,2015-10-29T16:53:58Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,7,"aadA5, aph(3'')-Ib, aph(6)-Id, blaEC, blaTEM-1, dfrA17, qacEdelta1",has AMR genotypes,current,1.58369E+18,GCA_000387865.2,ASM38786v2,Contig,Velvet v. 1.1.04,1,2541448,Homo sapiens,,APNV,APNV00000000.1,,,,,,,,,PDS000006921.1,PDS000006921,,30,PDS000006921.1,2,2
PDG000000004.826_PDT000029743.1,PAIRED,ILLUMINA,SRR1272522,185760,4924384,145,Pathogen: environmental/food/other,PRJNA232925,"GenomeTrakr Project: New York State Dept. of Health, Wadsworth Center",Wadsworth Center / NYSDOH,SAMN02566895,1,NY,2009-11,environmental/other,USA:NY,fresh spinach,PDG000000004.826,PDG000000004,1,0,ewgs1001,Escherichia coli,1,562,562,CFSAN,2014-05-07T01:31:37Z,ewgs1001,PDT000029743.1,2014-05-07T02:05:24Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,PDS000007104.1,PDS000007104,,24,PDS000007104.1,2,2
PDG000000004.826_PDT000062542.1,PAIRED,ILLUMINA,SRR1999100,115760,5434777,168,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03567164,1,CDC,2015-03,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000528,Escherichia coli,1,562,562,EDLB-CDC,2015-04-27T17:37:15Z,PNUSAE000528,PDT000062542.1,2015-04-27T18:12:31Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O26:HNT,5,,,,,PDS000007073.1,PDS000007073,,20,PDS000007073.1,2,1
PDG000000004.826_PDT000096865.1,PAIRED,ILLUMINA,SRR2982232,47521,5473405,360,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN04218504,1,CDC,2013-06,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE001637,Escherichia coli,1,562,562,EDLB-CDC,2015-12-08T05:00:00Z,PNUSAE001637,PDT000096865.1,2015-12-08T21:21:53Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O26,10,,,,,PDS000007401.1,PDS000007401,38,,PDS000007401.1,2,2
PDG000000004.826_PDT000065507.1,PAIRED,ILLUMINA,SRR2043353,117758,5491209,194,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03734591,1,CDC,2015-04,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000597,Escherichia coli,1,562,562,EDLB-CDC,2015-05-28T15:51:17Z,PNUSAE000597,PDT000065507.1,2015-05-28T16:14:45Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,5,"aph(3'')-Ib, aph(3')-Ia, aph(6)-Id, blaEC, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O125ac:Pending,10,,,,,PDS000007345.1,PDS000007345,,26,PDS000007345.1,2,2
PDG000000004.826_PDT000083280.1,PAIRED,ILLUMINA,SRR2417081,104475,5436617,217,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03922863,1,CDC,,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE001083,Escherichia coli,1,562,562,EDLB-CDC,2015-09-15T04:00:00Z,PNUSAE001083,PDT000083280.1,2015-09-16T04:10:43Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,5,"aadA1, blaEC, qacEdelta1, sul1, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O111:NM,3,,,,,PDS000007795.1,PDS000007795,,16,PDS000007795.1,2,2
PDG000000004.826_PDT000041462.1,PAIRED,ILLUMINA,SRR1634435,1283335,5621878,16,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03135735,1,CDC,2014-06,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,2014C-4396,Escherichia coli,1,562,562,EDLB-CDC,2014-10-29T18:57:10Z,2014C-4396,PDT000041462.1,2014-10-29T19:05:57Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O157:H7,1,,,,,PDS000007948.1,PDS000007948,,20,PDS000007948.1,2,1
PDG000000004.826_PDT000083177.1,PAIRED,ILLUMINA,SRR2415831,132236,5387274,172,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN04018858,1,CDC,2015-08,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE001311,Escherichia coli,1,562,562,EDLB-CDC,2015-09-15T04:00:00Z,PNUSAE001311,PDT000083177.1,2015-09-16T00:10:13Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O103:H2,3,,,,,PDS000007972.1,PDS000007972,,46,PDS000007972.1,2,2
PDG000000004.826_PDT000083235.1,PAIRED,ILLUMINA,SRR2417033,218509,5388312,199,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN04028181,1,,2015-08,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE001304,Escherichia coli,1,562,562,EDLB-CDC,2015-09-15T04:00:00Z,PNUSAE001304,PDT000083235.1,2015-09-16T03:11:11Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,2,"blaEC, fosA",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O5:NM,2,,,,,PDS000007966.1,PDS000007966,,44,PDS000007966.1,2,1
PDG000000004.826_PDT000066905.1,PAIRED,ILLUMINA,SRR2056432,168655,5170794,210,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03757666,1,CDC,2015-05,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000663,Escherichia coli,1,562,562,EDLB-CDC,2015-06-08T19:33:07Z,PNUSAE000663,PDT000066905.1,2015-06-08T23:12:41Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O103:Pending,10,,,,,PDS000008814.1,PDS000008814,,50,PDS000008814.1,2,1
PDG000000004.826_PDT000051247.1,PAIRED,ILLUMINA,SRR1871295,126666,5344672,249,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03381577,1,CDC,2015-02,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000364,Escherichia coli,1,562,562,EDLB-CDC,2015-03-10T20:23:39Z,PNUSAE000364,PDT000051247.1,2015-03-10T21:08:30Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O98:NM,5,,,,,PDS000008795.1,PDS000008795,,49,PDS000008795.1,2,2
PDG000000004.826_PDT000081893.1,PAIRED,ILLUMINA,SRR2177964,84499,5610843,314,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03981631,1,CDC,2015-07,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE001204,Escherichia coli,1,562,562,EDLB-CDC,2015-08-21T04:00:00Z,PNUSAE001204,PDT000081893.1,2015-08-21T21:10:00Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,Pending:Pending,5,,,,,PDS000009585.1,PDS000009585,,3,PDS000009585.1,2,2
PDG000000004.826_PDT000086331.1,PAIRED,ILLUMINA,SRR2569286,115769,5620665,245,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03763868,1,CDC,2015-05,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000695,Escherichia coli,1,562,562,EDLB-CDC,2015-10-07T04:00:00Z,PNUSAE000695,PDT000086331.1,2015-10-07T18:17:41Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,Pending:Undetermined,5,,,,,PDS000009585.1,PDS000009585,,3,PDS000009585.1,2,1
PDG000000004.826_PDT000096827.1,PAIRED,ILLUMINA,SRR2982188,54828,5399326,287,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN04230394,1,,2015-10,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE001687,Escherichia coli,1,562,562,EDLB-CDC,2015-12-08T05:00:00Z,PNUSAE001687,PDT000096827.1,2015-12-08T21:21:51Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O103:Pending,5,,,,,PDS000009586.1,PDS000009586,,23,PDS000009586.1,2,2
PDG000000004.826_PDT000082109.1,PAIRED,ILLUMINA,SRR2178050,200571,5291172,120,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03995086,1,CDC,,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE001267,Escherichia coli,1,562,562,EDLB-CDC,2015-08-21T04:00:00Z,PNUSAE001267,PDT000082109.1,2015-08-25T07:10:34Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,2,"blaEC, tet(B)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O103:H2,3,,,,,PDS000009589.1,PDS000009589,,19,PDS000009589.1,2,1
PDG000000004.826_PDT000044017.1,,,,5310511,5559642,4,Microbe,PRJNA242851,Escherichia coli ECONIH1 genome sequencing,NIH,SAMN02709589,1,,2013,environmental/other,USA,rectal swab,PDG000000004.826,PDG000000004,0,0,aatwq,Escherichia coli,1,562,562,,,ECONIH1,PDT000044017.1,2014-11-17T17:53:04Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,17,"aac(6')-Ib, aac(6')-Ib', aadA1, aadA5, aph(3'')-Ib, aph(6)-Id, blaCTX-M-15, blaEC, blaKPC-2, blaOXA-9, blaTEM-1, dfrA14, dfrA17, erm(B), mph(A), qacEdelta1, sul1",has AMR genotypes,current,1.58369E+18,GCA_000784925.1,ASM78492v1,Complete Genome,SMRT Portal v. 2.0,1,1386028,,,,,,,,,,,,,PDS000010425.1,PDS000010425,,46,PDS000010425.1,2,1
PDG000000004.826_PDT000065379.1,,,,69261,5250600,253,Pathogen: clinical or host-associated,PRJNA230969,GenomeTrakr Project: US Food and Drug Administration,FDA/CFSAN,SAMN03455843,1,KSU,2013,clinical,USA:KS,,PDG000000004.826,PDG000000004,1,0,CFSAN026828,Escherichia coli,1,562,562,,,CFSAN026828,PDT000065379.1,2015-05-22T11:09:58Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,GCA_001012435.1,CFSAN026828_01.0,Contig,CLC Genomics Workbench v. 7.6.1,1,1783838,Cattle,,LDDB,LDDB00000000.1,,,103,,,,,2013-3-80A,PDS000010777.2,PDS000010777,43,,PDS000010777.2,2,2
PDG000000004.826_PDT000072759.1,PAIRED,ILLUMINA,SRR2125881,125383,5381274,187,Pathogen: environmental/food/other,PRJNA268206,GenomeTrakr Project: USDA - Food Safety and Inspection Service,FDA Center for Food Safety and Applied Nutrition,SAMN03921972,1,USDA-FSIS,2015,environmental/other,USA:ID,Animal-Cattle-Heifer,PDG000000004.826,PDG000000004,1,0,FSIS1500632,Escherichia coli,1,562,562,USDA-FSIS,2015-07-24T13:47:09Z,FSIS1500632,PDT000072759.1,2015-07-24T14:09:59Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,O26,,,EVCX01.2162,EVCA26.1240,,PDS000011128.1,PDS000011128,30,,PDS000011128.1,2,1
PDG000000004.826_PDT000063355.1,PAIRED,ILLUMINA,SRR2000271,99539,4949671,157,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03570428,1,,,clinical,USA,,PDG000000004.826,PDG000000004,1,0,,Escherichia coli,1,562,562,EDLB-CDC,2015-04-30T19:21:15Z,F8316-41,PDT000063355.1,2015-04-30T20:15:30Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,1,blaEC,has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,,,,,,,PDS000011416.1,PDS000011416,46,,PDS000011416.1,2,1
PDG000000004.826_PDT000069889.1,PAIRED,ILLUMINA,SRR2102929,97102,5457917,230,Pathogen: clinical or host-associated,PRJNA218110,PulseNet Escherichia coli and Shigella genome sequencing,CDC,SAMN03793098,1,CDC,2014-03,clinical,USA,Stool,PDG000000004.826,PDG000000004,1,0,PNUSAE000804,Escherichia coli,1,562,562,EDLB-CDC,2015-07-15T07:53:15Z,PNUSAE000804,PDT000069889.1,2015-07-15T08:14:51Z,E.coli and Shigella,Escherichia_coli_Shigella,0,0,0,0,7,"aph(3'')-Ib, aph(3')-Ia, aph(6)-Id, blaEC, blaTEM-1, sul2, tet(A)",has AMR genotypes,current,1.58369E+18,,,,,,,,,,,,,E. coli O111:Pending,10,,,,,PDS000011341.1,PDS000011341,,40,PDS000011341.1,2,1
